step,t,dt,cfl,max_velocity,max_vorticity,max_circulation,kinetic_energy,enstrophy,div_u_l2,div_u_rel,div_u_weak,bkm_integral,r_at_max_vorticity,z_at_max_vorticity,bc_residual,iters_momentum,iters_pressure,iters_projection,wall_time
259,0.01302403101000692,5.1984774128204535e-05,0.5,24.2339038580214,639.0709049717052,5.738267676710493,175.38151786567465,21774.840436403727,3.035534074160382,0.020813187666024552,6.499760025070759e-07,5.89736654975889,0.8228800984881357,0.48838843563091,0.0,7,13,15,903.6018421649933
278,0.014014782732141117,5.2287624080341485e-05,0.5,24.162233794176615,669.4560239920942,5.73725414960211,175.35495739887116,22126.474320696936,3.025056856614049,0.020572166472674912,6.330020766690453e-07,6.545579203923817,0.8228800984881357,0.48838843563091,0.0,7,13,15,967.0712378025055
297,0.015011202504266949,5.258157874879015e-05,0.5,24.099779596035564,699.461036673691,5.73612386677444,175.32787245581028,22497.914134166796,3.020521854077461,0.020367314455941143,6.199653800664195e-07,7.2275872167477,0.8228800984881357,0.48838843563091,0.0,7,13,15,1030.556864976883
316,0.01601310654361704,5.286531022698173e-05,0.5,24.042028537748614,729.0815231991977,5.734865401341057,175.3002465056669,22888.84991560503,3.0208376287430876,0.02019099824820456,6.086550372350407e-07,7.943218497307783,0.8228800984881357,0.48838843563091,0.0,7,13,15,1094.0308368206024
335,0.01702029489503047,5.313837788111584e-05,0.5,23.995978430424064,758.3087126223234,5.733748002902117,175.27206375202314,23298.893212776944,3.024418610551247,0.020032528159916213,6.073940887330417e-07,8.69225955707054,0.8228800984881357,0.48838843563091,0.0,7,13,15,1157.5175001621246
354,0.01803256728007968,5.340113631481771e-05,0.5,23.959704636617214,787.1317286108091,5.73219693798028,175.24330870901173,23727.590529550045,3.028395853850514,0.019873143784623362,5.964918385459613e-07,9.474462897769824,0.8228800984881357,0.48838843563091,0.0,7,13,15,1221.0423965454102
373,0.019049737546918976,5.3654664304555725e-05,0.5,23.927837217863487,815.5388147068405,5.731228550517832,175.21396593425396,24174.432628751158,3.028909682881678,0.01968832763690786,5.882601334545765e-07,10.28955730987077,0.8228800984881357,0.48838843563091,0.0,7,13,15,1284.5961451530457
391,0.02001774582428997,5.388788119565659e-05,0.5,23.90277774631832,842.0563048102521,5.729929773509356,175.18561095489466,24613.99460914196,3.0280045336024664,0.019502530768597044,5.868121991784144e-07,11.091840207981923,0.8228800984881357,0.48838843563091,0.0,7,13,15,1344.6983032226562
410,0.02104403216317295,5.4128911470400994e-05,0.5,23.886112593783977,869.6193473005897,5.72862837333359,175.15507699411597,25094.568267998704,3.028827331539578,0.019316643125934188,5.815974164647471e-07,11.970174877161911,0.8228800984881357,0.48838843563091,0.0,7,13,15,1408.2696664333344
428,0.022018515906376008,5.400419018728638e-05,0.5,23.872824331511815,895.2650332281227,5.727433125359621,175.12563205410672,25564.08805864818,3.029369149602556,0.019138632481914195,5.748096207186223e-07,12.830100445891025,0.8228800984881357,0.48838843563091,0.0,7,13,15,1468.6420922279358
447,0.02304064723040388,5.3613390047628524e-05,0.5,23.865705278545022,921.6131950569089,5.726125140678207,175.0943036419164,26069.689919094122,3.02803236196962,0.018940497764973894,5.449124594987337e-07,13.758644520428224,0.8228800984881357,0.48838843563091,0.0,7,13,15,1532.1510848999023
465,0.024002353449206294,5.326562809700684e-05,0.5,23.860706876731214,945.8892887568364,5.724908391226703,175.06440328148102,26557.02542185674,3.0257935220413725,0.018749055619762877,5.209813550087991e-07,14.656638896584539,0.8228800984881357,0.48838843563091,0.0,7,13,15,1592.4233796596527
484,0.02501090999093732,5.291984434141728e-05,0.5,23.85824870897584,970.8170356129957,5.723580130944484,175.03259118300696,27079.519682393864,3.025085879301109,0.01855993091213779,5.039618001564935e-07,15.623192247594751,0.8228800984881357,0.48838843563091,0.0,7,13,15,1655.8909986019135
503,0.026013093945907298,5.2593384131585186e-05,0.5,23.858602190136917,995.0575947469147,5.722339391473377,175.00050573094575,27609.614659010043,3.027569364777974,0.01839308056555147,4.890471974545178e-07,16.60827625360937,0.8228800984881357,0.48838843563091,0.0,7,13,15,1719.3658728599548
522,0.027009247090185696,5.228373150274273e-05,0.5,23.859509163473394,1018.6408027155029,5.721131142487478,174.9681326574053,28146.63842690587,3.0325630334558853,0.018244025858718566,4.791763625359532e-07,17.61125224873965,0.8228800984881357,0.48838843563091,0.0,7,13,15,1782.890076160431
542,0.028051638351898032,5.197336279278909e-05,0.5,23.861670757534185,1044.8921370581677,5.719941496079812,174.933731489988,28718.703505697777,3.0385907756600306,0.018094491041963215,4.780542219189208e-07,18.68675660107747,0.8014235688345042,0.5200921267261488,0.0,7,13,15,1849.763528585434
561,0.02903629182881732,5.1691095562978704e-05,0.5,23.859464485895902,1069.5473375939362,5.718693388126031,174.90073143459426,29267.95891345819,3.0426465732129464,0.017945272294320188,4.7564349802281015e-07,19.72775169130326,0.8014235688345042,0.5200921267261488,0.0,7,13,15,1913.6636154651642
580,0.030015688398817283,5.14191661116926e-05,0.5,23.861052362024093,1093.8026416446871,5.717661039525021,174.8674115660992,29822.272376396297,3.044805616645787,0.017787889136719574,4.6535947590508846e-07,20.78714046599116,0.8014235688345042,0.5200921267261488,0.0,7,13,15,1977.4317615032196
600,0.03104114986889321,5.114227953761561e-05,0.5,23.865087555807122,1118.9360721366804,5.71654307375776,174.831984222056,30410.634373980778,3.047350074470042,0.01762724335390973,4.5334113181561595e-07,21.92167961315524,0.8014235688345042,0.5200921267261488,0.0,7,13,15,2045.6608922481537
619,0.03201028645121038,5.0886641131007415e-05,0.5,23.863218701592043,1142.4646551330186,5.7155077872090105,174.79798553859456,30973.69153292147,3.0523462971198527,0.017492694559669092,4.509931583817334e-07,23.0174826991931,0.8014235688345042,0.5200921267261488,0.0,7,13,15,2113.569734096527
639,0.03302525152961266,5.06239987063512e-05,0.5,23.86214993035066,1167.7003835841251,5.714378205169367,174.76183087067713,31570.235968859084,3.0600755129757804,0.017368261561839512,4.526142150003148e-07,24.18985111901497,0.7843050453683265,0.5445847549302737,0.0,7,13,15,2184.1317846775055
659,0.03403502300484897,5.036683340406947e-05,0.5,23.86070042212953,1193.3344333476507,5.713411509757372,174.72529526944444,32170.337681390043,3.067749224642831,0.017246501607024275,4.5380308650647205e-07,25.38190392410372,0.7843050453683265,0.5445847549302737,0.0,7,13,15,2255.590980052948
679,0.03503946366191166,5.003451805429331e-05,0.5,23.852328402853274,1218.7936896448548,5.712537892003263,174.68838426081362,32773.54323485778,3.0741878505420166,0.017120860854902286,4.458028909975809e-07,26.593323702492707,0.7843050453683265,0.5445847549302737,0.0,7,13,15,2327.1460161209106
699,0.036034067570710725,4.945311980214442e-05,0.5,23.84833605619126,1244.138995368176,5.71156479565511,174.65128654016814,33376.83971426081,3.079572162083834,0.016993184985226208,4.3579740968623263e-07,27.81814494030418,0.7738211231381141,0.5592991990590228,0.0,7,13,15,2395.0730702877045
719,0.03701694267138178,4.886277386289321e-05,0.5,23.835399466970564,1269.7641104322915,5.71080697486045,174.61408998345195,33978.827186583025,3.083334446036708,0.016860704786468256,4.296934465407586e-07,29.053571324399638,0.7738211231381141,0.5592991990590228,0.0,7,13,15,2465.652519226074
740,0.038036194679294734,4.823826194616537e-05,0.5,23.823365279302408,1296.4365238806079,5.7099171689553,174.57494545231242,34609.24580260642,3.0843254134707614,0.016709964018656695,4.2519764052653673e-07,30.361373899015096,0.7738211231381141,0.5592991990590228,0.0,7,13,15,2540.608441591263
761,0.03904233444292372,4.761500795554417e-05,0.5,23.806421930940587,1322.8877194665195,5.709027096023491,174.5357251222054,35237.87000521464,3.0820283645510953,0.016546167459645936,4.269046586891785e-07,31.679077036549575,0.7738211231381141,0.5592991990590228,0.0,7,13,15,2615.3110320568085
782,0.040035462182699315,4.699981793348499e-05,0.5,23.788171753943583,1349.136492742014,5.708169747309525,174.4964380627744,35864.80566057469,3.0770622980950506,0.016372831109708844,4.1933890358649804e-07,33.00590771979773,0.7738211231381141,0.5592991990590228,0.0,7,13,15,2690.423000574112
803,0.04101582705676056,4.640001539053379e-05,0.5,23.766575954393947,1375.261076376067,5.707479504408212,174.4570867201614,36490.34176665153,3.070307606415455,0.01619468392150677,4.0156634086195605e-07,34.341359559668334,0.7746078219067807,0.5582038626455608,0.0,7,13,15,2763.694468021393
825,0.042029632513294564,4.579650116863153e-05,0.5,23.739481429045732,1402.467986393936,5.706559599667734,174.41578710879332,37144.66918884003,3.061939263686888,0.016006091292215006,3.8295673939507354e-07,35.74939799997299,0.7746078219067807,0.5582038626455608,0.0,7,13,15,2842.193091392517
847,0.04303053844668997,4.522727702557883e-05,0.5,23.709981770034332,1429.5233563641277,5.7055842821873535,174.374396244537,37798.68724796721,3.054050503257609,0.015824631786941754,3.7333402277068293e-07,37.16667646911848,0.7746078219067807,0.5582038626455608,0.0,7,13,15,2920.461899995804
869,0.04401940341535397,4.470140903369777e-05,0.5,23.67601823571401,1456.456352678481,5.7048075329900865,174.3328882076944,38453.29982987908,3.0481894675361705,0.01565780351859424,3.702758398660439e-07,38.59359858639216,0.7746078219067807,0.5582038626455608,0.0,7,13,15,2998.9215104579926
892,0.045041494081368635,4.420792001374038e-05,0.5,23.635900908064677,1484.518099800798,5.70396040755041,174.28932755860222,39139.47834778519,3.044220915124566,0.015498278839084341,3.6167417736592516e-07,40.09656985482549,0.7746078219067807,0.5582038626455608,0.0,7,13,15,3079.841566801071
914,0.04600924798557512,4.379942594131453e-05,0.5,23.594109051470536,1511.3064621090111,5.703028885197489,174.24745059548295,39798.8722357238,3.0416608973837262,0.015355076080651233,3.5154574062433623e-07,41.546180312878434,0.7746078219067807,0.5582038626455608,0.0,7,13,15,3157.4954142570496
937,0.04701227365685736,4.3449426499527166e-05,0.5,23.547428938311118,1539.3023484852802,5.702085916533549,174.20338086653084,40493.035990917466,3.037647158125465,0.015201431542144256,3.441063956861006e-07,43.07609978791137,0.7746078219067807,0.5582038626455608,0.0,7,13,15,3239.6795008182526
960,0.04800830596006027,4.3189252669791105e-05,0.5,23.493869909199635,1567.34072230904,5.7010452845767805,174.15892805825868,41193.96965839268,3.029669966170531,0.01503063357368823,3.3824252572628484e-07,44.62325821442768,0.7746078219067807,0.5582038626455608,0.0,7,13,15,3321.3450272083282
984,0.04904256542172201,4.302496472048438e-05,0.5,23.43424268916552,1596.7088616702558,5.699905320356745,174.11201893549335,41934.906243828475,3.0196245595371307,0.014846501635247126,3.3635461705151965e-07,46.25948232412642,0.7746078219067807,0.5582038626455608,0.0,7,13,15,3406.9965460300446
1007,0.05003120862181796,4.295694235857426e-05,0.5,23.37378452502426,1625.024153803703,5.698873415012638,174.06644209939026,42656.46942940582,3.0112372969565264,0.014678227019157135,3.3068443980856643e-07,47.852054543262895,0.7746078219067807,0.5582038626455608,0.0,7,13,15,3488.5957021713257
1030,0.05101923098379332,4.297609293815856e-05,0.5,23.30629733021407,1653.557398000139,5.6977444872776015,174.0201541776309,43391.377367972476,3.0028719906984964,0.014511699838718521,3.2677830745539754e-07,49.47171048763394,0.7746078219067807,0.5582038626455608,0.0,7,13,15,3569.6081821918488
1053,0.052009036386250644,4.310601124894457e-05,0.5,23.236922125845858,1682.3756643748227,5.696560529919453,173.97301850437546,44142.23158723722,2.9943845103188265,0.01434582858729142,3.2211116490883274e-07,51.122672771321305,0.7746078219067807,0.5582038626455608,0.0,7,12,15,3651.8752071857452
1076,0.05300303794793719,4.3333433788665016e-05,0.5,23.16235665411022,1711.5469270206431,5.695199579238373,173.9248898129431,44911.79319893107,2.986178083937271,0.014182164052375998,3.233930713609904e-07,52.809454949366476,0.7746078219067807,0.5582038626455608,0.0,7,12,15,3732.576239347458
1099,0.05400318412229904,4.3631726808009105e-05,0.5,23.08106353817467,1741.126019789705,5.693882490531514,173.87563901270298,45702.6190901697,2.979262525122066,0.014025121471081734,3.265822161323867e-07,54.536043768903994,0.7746078219067807,0.5582038626455608,0.0,7,12,15,3814.596549510956
1122,0.05501066569602169,4.39629145172573e-05,0.5,22.99762243343747,1771.1453380003557,5.69250604569997,173.82517073026196,46516.80949188737,2.9729900117544985,0.013871322054020026,3.268179441422855e-07,56.305318106347656,0.7746078219067807,0.5582038626455608,0.0,7,12,15,3893.875956058502
1145,0.05602573289900768,4.428494418908641e-05,0.5,22.908114461024535,1802.4011106775226,5.691064243143766,173.77343643313253,47355.798059218854,2.9665515113563345,0.013716875320393711,3.3251633453392204e-07,58.11901300554764,0.7602510825944346,0.5780284490830385,0.0,7,12,15,3970.5012397766113
1167,0.05700316055286571,4.4551087258131785e-05,0.5,22.81990873294562,1834.4261730817832,5.689536424044239,173.722767154608,48182.16801764086,2.96140976516834,0.013573973590433008,3.3217608832998e-07,59.8963807852735,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4043.7226133346558
1190,0.058030528317282074,4.4763004364024304e-05,0.5,22.83093278015204,1868.471755307528,5.688050682560527,173.66859511479896,49071.13577984197,2.9590214667779433,0.01343836123198651,3.354694369118501e-07,61.798499768549156,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4120.541627883911
1212,0.05901645851221359,4.4851123668665506e-05,0.5,22.872268714429218,1901.5109221573377,5.6863868790976655,173.61571933506684,49944.650310490826,2.9603446700168985,0.013325085661490233,3.367320143027813e-07,63.65696964658985,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4193.992109298706
1234,0.06000361522879517,4.488066626847907e-05,0.5,22.910370215732822,1934.947157248717,5.684838160548442,173.56189718084644,50840.00561172803,2.963969528529748,0.013222205123268764,3.359301039910971e-07,65.55056232707452,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4267.590587377548
1257,0.06103482133496164,4.471375264848243e-05,0.5,22.941562615602827,1970.2513109539968,5.683174054495609,173.50472295496078,51798.24107376206,2.9691810682513413,0.013121121515320614,3.3255854727035696e-07,67.5640945801758,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4344.467894554138
1279,0.06201591506487641,4.451669567566652e-05,0.5,22.972999302222757,2004.192152200338,5.6814510071257525,173.44942627713138,52732.33641723938,2.9748771529509823,0.013028158913783377,3.2690551118615797e-07,69.51374536097653,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4417.685196876526
1302,0.06303938306034275,4.451599958714702e-05,0.5,22.99906627142809,2039.9603211288124,5.679699723293654,173.39077254610572,53730.70965510285,2.9805652481977023,0.01293001030566877,3.267354035355685e-07,71.58327567359575,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4494.342695474625
1324,0.06401886199335013,4.447651269207668e-05,0.5,23.01764477889775,2074.532547675068,5.6780499884102404,173.33368413694467,54709.594042322045,2.985194308378825,0.012832556264089518,3.2806627423476623e-07,73.59830521609702,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4567.754930973053
1347,0.06504041428102296,4.436146381366886e-05,0.5,23.03769248037041,2110.9415823877216,5.676268561125959,173.273139500752,55755.46069861633,2.990474578870368,0.01273291610264804,3.300699970903939e-07,75.73614555237755,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4644.598478078842
1369,0.06601524249128288,4.426632260807722e-05,0.5,23.0495727582184,2146.016683801685,5.674493356180165,173.2143884575262,56777.654967104965,2.997321757003711,0.012645534181705,3.3165003131016466e-07,77.81104705626784,0.7602510825944346,0.5780284490830385,0.0,7,12,15,4718.358912944794
1392,0.06703236517877902,4.41862251005968e-05,0.5,23.059338025304097,2184.036075094652,5.6728425070083714,173.1520499315666,57869.73580938294,3.0059087012482664,0.012560359845602711,3.291674857262889e-07,80.0131445058322,0.7553882505956528,0.58459583895298,0.0,7,12,15,4795.293238162994
1414,0.06800379258306678,4.4131722407440896e-05,0.5,23.06369947695049,2224.428921180114,5.671111115121082,173.0914997689477,58937.39782344894,3.0144282230049977,0.012480242804709886,3.263884963070671e-07,82.15439635994454,0.7366756347879022,0.6098435318238341,0.0,7,12,15,4868.924388408661
1437,0.06901840431313713,4.410155736134813e-05,0.5,23.061784191699665,2267.5291550207553,5.669624007480535,173.02717775457648,60078.47639993203,3.023676584355313,0.012397939524040903,3.2884665364946486e-07,84.43319303749337,0.7366756347879022,0.6098435318238341,0.0,7,12,15,4945.95855307579
1460,0.07003268770173035,4.410241832700858e-05,0.5,23.058866421204087,2311.2603325516466,5.668130123458374,172.96174802476267,61245.88342869395,3.034491401740723,0.012322007290530368,3.3839981779630053e-07,86.75528809604833,0.7366756347879022,0.6098435318238341,0.0,7,12,15,5023.1437747478485
1482,0.07100326095016288,4.4135515302288805e-05,0.5,23.047218181630324,2353.7107202511097,5.666700748622776,172.8980570174461,62388.10439484933,3.0465166982953913,0.01225600885247501,3.443129522145701e-07,89.01913615032957,0.7366756347879022,0.6098435318238341,0.0,7,12,15,5096.827318906784
1505,0.07201916184067303,4.4207148131171445e-05,0.5,23.0321465847834,2398.775128913635,5.665324594923479,172.83023280564302,63610.07978123621,3.061272821456348,0.012195412076255487,3.4575656778008884e-07,91.43316345348126,0.7366756347879022,0.6098435318238341,0.0,7,12,15,5174.53941655159
1528,0.07303471306089485,4.397608532251871e-05,0.5,23.013913115663318,2444.467480222784,5.664090850460517,172.76122895605886,64858.69895594553,3.079396998426798,0.012147877861158264,3.3947148326288323e-07,93.89244392425064,0.7366756347879022,0.6098435318238341,0.0,7,12,15,5251.456701517105
1551,0.07403955714796938,4.343023306855845e-05,0.5,22.988689839376853,2490.308248114288,5.663018108979476,172.69178135217146,66120.87446497883,3.100935702754904,0.012114475085472176,3.35098123642293e-07,96.37178403007985,0.7366756347879022,0.6098435318238341,0.0,7,12,15,5327.967355251312
1574,0.07503221755241657,4.291620565683603e-05,0.5,22.961796302737344,2536.203205336456,5.661807241476325,172.6220120028492,67393.83843282191,3.1254563511329736,0.012093379734466267,3.344339858662692e-07,98.86659347625027,0.7366756347879022,0.6098435318238341,0.0,7,12,15,5404.732984542847
1597,0.0760135005310345,4.2440334448969326e-05,0.5,22.93107360658794,2582.160827576251,5.660825887708354,172.55187792451613,68677.64851901603,3.152414148485142,0.012082145117489122,3.3209626888831906e-07,101.37787522818402,0.7366756347879022,0.6098435318238341,0.0,7,12,15,5481.648732185364
1621,0.0770263508697591,4.199109684882995e-05,0.5,22.893812916149095,2630.643284743792,5.660012278693785,172.47824385727802,70029.18687078544,3.1828619917619823,0.012079537307771001,3.2735345094938195e-07,104.0177704336182,0.7228299551230565,0.6282376729944206,0.0,7,12,15,5562.045001745224
1645,0.07802907710946125,4.159503708190707e-05,0.5,22.85666478258191,2680.6235567903186,5.659006688116108,172.4040707706108,71393.52748797603,3.215350838471124,0.012084688995929288,3.2525359588390815e-07,106.68064374765129,0.7228299551230565,0.6282376729944206,0.0,7,12,15,5644.476762533188
1669,0.07902298748118455,4.1254243431411234e-05,0.5,22.81513677639672,2730.752813511854,5.658148138194017,172.32926752517983,72771.528578349,3.2491510036644744,0.012094588544289442,3.3048213439610425e-07,109.36985529752216,0.7228299551230565,0.6282376729944206,0.0,7,12,15,5731.948141336441
1693,0.08000940528428856,4.096808128415768e-05,0.5,22.770365456589083,2781.0562167619564,5.6570231630619,172.25373643391197,74164.1608639667,3.2838418045659057,0.012107471034026821,3.3632862753713085e-07,112.08832857490792,0.7228299551230565,0.6282376729944206,0.0,7,12,15,5820.059061050415
1718,0.08103033690318567,4.072520856310458e-05,0.5,22.722132101223323,2833.6657688906434,5.656209799487219,172.1741766366429,75631.45086956234,3.3216906487788047,0.01212668220075751,3.337170706653784e-07,114.95445217814269,0.7228299551230565,0.6282376729944206,0.0,7,12,15,5908.949892044067
1742,0.0820053479370511,4.054098451482464e-05,0.5,22.674743663227567,2884.3919712157212,5.6552991595247715,172.09685075850905,77057.00512622832,3.36037848738788,0.012153016359094748,3.360845895535652e-07,117.74203687258434,0.7228299551230565,0.6282376729944206,0.0,7,12,15,5994.512424945831
1767,0.08301688394838999,4.039512804530116e-05,0.5,22.62242503053408,2937.6732998362795,5.654244053787253,172.01521072649788,78560.57131846911,3.402760763601762,0.012187044784520333,3.539780686373111e-07,120.68665121360166,0.7233661205913654,0.6274922886835591,0.0,7,12,15,6082.826931715012
1792,0.08402532908166085,4.0291203922998744e-05,0.5,22.56613653747908,2991.239791973032,5.65309521732841,171.9323546905072,80083.96587892513,3.446094943069435,0.012223396083185992,3.688446879809255e-07,123.67614299011217,0.7233661205913654,0.6274922886835591,0.0,7,12,15,6172.668507814407
1817,0.08503166793040966,4.0224361339070996e-05,0.5,22.506495662885317,3045.069048750348,5.652070778349827,171.8481850716239,81627.86706180491,3.488636448020853,0.012255832202660284,3.753441626905621e-07,126.71342903484506,0.7233661205913654,0.6274922886835591,0.0,7,12,15,6266.397436380386
1842,0.08603676812992204,4.019009263378877e-05,0.5,22.448542532363245,3099.147528581815,5.650998121613892,171.76260994049906,83192.78527289412,3.529596439755297,0.012281690749971057,3.890519956366379e-07,129.801205688707,0.7233661205913654,0.6274922886835591,0.0,7,12,15,6359.615270853043
1866,0.08700120603233251,4.0184088859110317e-05,0.5,22.391084858529993,3151.275534557868,5.64982265396409,171.67905563346523,84715.22074457747,3.568695124228675,0.01230484458894863,4.13517865288628e-07,132.8152781428032,0.7233661205913654,0.6274922886835591,0.0,7,12,15,6451.014773130417
1891,0.08800599876152887,4.0202543346057246e-05,0.5,22.327705853256763,3205.7648682095028,5.648607664865224,171.59048109866254,86322.24732801555,3.611087649235277,0.012333744496583997,4.3655816971074896e-07,136.00903213075728,0.7233661205913654,0.6274922886835591,0.0,7,12,15,6543.447236537933
1916,0.08901154999594431,4.024344883825579e-05,0.5,22.26052671388683,3260.405182093596,5.647341045538639,171.5002601719007,87950.87720944933,3.6559042753722006,0.012369850680476397,4.4488389679534207e-07,139.26006476876847,0.7233661205913654,0.6274922886835591,0.0,7,12,15,6635.961570739746
1941,0.09001838438001003,4.030322314689778e-05,0.5,22.192761273398283,3315.144170221969,5.646200520428475,171.40831896890836,89600.95175326972,3.7030440304885475,0.012412643268348164,4.4318994844499465e-07,142.57030935978466,0.7233661205913654,0.6274922886835591,0.0,7,13,15,6729.449394702911
1966,0.09102690048043513,4.037701031047246e-05,0.5,22.123191129761796,3369.9164515772445,5.644848356859552,171.31459347669085,91272.0649392399,3.7522354243501908,0.01246107038803677,4.462240829681017e-07,145.94130499448582,0.7233661205913654,0.6274922886835591,0.0,7,13,15,6822.479989051819
1991,0.09203742568880055,4.046380228389032e-05,0.5,22.049488459274205,3424.646383206337,5.643522217478665,171.2190255021418,92963.60878706131,3.803843202390972,0.012516223608743238,4.653209873845737e-07,149.37434350667164,0.7233661205913654,0.6274922886835591,0.0,7,13,15,6917.241424560547
2015,0.09300972338539562,4.055931193694074e-05,0.5,21.975628530217488,3477.071102874549,5.642198874533119,171.12549228162186,94606.03456394614,3.857718133526139,0.012582088452162778,4.902210737553068e-07,152.7296055138048,0.7233661205913654,0.6274922886835591,0.0,7,13,15,7007.1285009384155
2040,0.09402515134452533,4.0672600234757744e-05,0.5,21.898360674843154,3531.474706058976,5.64071471353899,171.02613976820749,96335.40769094195,3.9209960942512065,0.01267239941187411,4.976371212668557e-07,156.28794219742102,0.7233661205913654,0.6274922886835591,0.0,7,13,15,7100.8925976753235
2064,0.09500277806664917,4.079304880509267e-05,0.5,21.82139487601425,3583.4183132770086,5.639532215170464,170.92885948696656,98012.49054650262,3.9894245434762694,0.012782036614602019,4.774995097481618e-07,159.76579696779865,0.7233661205913654,0.6274922886835591,0.0,7,12,15,7189.195302248001
2089,0.09602435111206079,4.092898846673755e-05,0.5,21.736722230799664,3637.1310868566447,5.6381651548870195,170.8254880868628,99775.8998719228,4.0667015487037474,0.01291321500185461,4.610969596171285e-07,163.45395628791843,0.7233661205913654,0.6274922886835591,0.0,7,12,15,7280.100764989853
2113,0.0970083680371683,4.1067855890896905e-05,0.5,21.651548375451835,3688.2145147924575,5.636624970684968,170.72424615058563,101483.24057471033,4.143749986043001,0.013045990446664615,4.894362572338565e-07,167.0580883150607,0.7233661205913654,0.6274922886835591,0.0,7,12,15,7370.473912239075
