step,t,dt,cfl,max_velocity,max_vorticity,max_circulation,kinetic_energy,enstrophy,div_u_l2,div_u_rel,div_u_weak,bkm_integral,r_at_max_vorticity,z_at_max_vorticity,bc_residual,iters_momentum,iters_pressure,iters_projection,wall_time
143,0.034012640933320334,0.00022810788343454282,0.5,23.831100188721067,959.0092980941059,5.667469793709739,174.00908288079032,31440.05524106034,28.603593982763275,0.16059532010645144,0.00011722138566015214,20.711759196369663,0.7571422394816153,0.581417328002678,0.0,8,11,16,32.227761030197144
148,0.03515365490313159,0.00022832307754334875,0.5,23.820353909912686,984.6922917554185,5.6771320694263805,173.94896996041672,32102.964615527093,28.52187170018156,0.15850633006769532,0.00011595337031322078,21.82065452995099,0.7571422394816153,0.581417328002678,0.0,8,11,16,33.32635140419006
152,0.0360680514133375,0.0002287966774839669,0.5,23.790933691744243,1005.3370438344938,5.683726333700169,173.9003386594449,32639.95586087615,28.475865041023194,0.15696541780397003,0.00011570881922764012,22.73049246978639,0.7571422394816153,0.581417328002678,0.0,8,11,16,34.20955204963684
157,0.03721177944388229,0.0002280844742013666,0.5,23.734232094763588,1031.249646689782,5.681612187589856,173.83890791090874,33316.85012202487,28.479882822578038,0.15540294201185076,0.00012026066090783165,23.895143112079925,0.7571422394816153,0.581417328002678,0.0,8,11,16,35.30285286903381
161,0.03811954074881094,0.00022626121584646628,0.5,23.72103818868096,1051.8786731280582,5.672666431866724,173.78971597768606,33858.43655708167,28.536876520908812,0.15447071479182997,0.00012271649103392178,24.840634753045755,0.7571422394816153,0.581417328002678,0.0,8,11,16,36.18054747581482
165,0.039020166403518915,0.00022450236344047873,0.5,23.71878976025581,1072.386297651142,5.664537125232361,173.74047406392648,34401.87221027039,28.615803925940146,0.1536738369889722,0.00011999087879457756,25.797218518086375,0.7571422394816153,0.581417328002678,0.0,8,11,16,37.06757307052612
170,0.04013636916880907,0.00022241888093786502,0.5,23.715134331128965,1097.8495008173004,5.663134887038652,173.67885020564802,35086.907802162495,28.681438984111164,0.152524516048146,0.00011412712566333706,27.008430117877456,0.7571422394816153,0.581417328002678,0.0,8,11,16,38.166929960250854
174,0.04102214614686294,0.00022087548726543125,0.5,23.70760447712356,1118.096293721429,5.6608454112376885,173.62953345340426,35640.50758207169,28.678913399081267,0.15133580551921863,0.00011537753033650026,27.989847002586306,0.7571422394816153,0.581417328002678,0.0,8,11,16,39.05857276916504
179,0.042121259317587756,0.000219155834069996,0.5,23.686262755623787,1143.2843900221794,5.653288508589639,173.5678686163712,36338.80259115064,28.657088408324796,0.14977946564278816,0.00011960072222259336,29.23260364934895,0.7571422394816153,0.581417328002678,0.0,8,11,16,40.15264344215393
184,0.043212634966666566,0.00021773123032102802,0.5,23.61805019085148,1168.386885275677,5.656304849419706,173.50607571036895,37039.1147758477,28.725773728505605,0.14871999381029719,0.00011455382539486477,30.49405451861647,0.7571422394816153,0.581417328002678,0.0,8,11,16,41.24873089790344
188,0.04408125471843365,0.00021683779532880756,0.5,23.528159534875545,1188.443315351958,5.658960638197126,173.45642667275916,37594.93115895826,28.862031873228663,0.14831339575683808,0.00010478723775149312,31.517649150529646,0.7571422394816153,0.581417328002678,0.0,8,11,16,42.125349283218384
193,0.045162932018129216,0.00021604999244296427,0.5,23.43477531554407,1213.5252550987461,5.653986796318472,173.39393957228097,38282.42282773226,29.052133790976264,0.14793722684865007,9.792429082849667e-05,32.81672658914901,0.7571422394816153,0.581417328002678,0.0,8,11,16,43.22288393974304
197,0.046026152948865855,0.0002156884574195441,0.5,23.425620508903595,1233.6301053746088,5.650280214976118,173.34348819864707,38833.057168208565,29.19209701972147,0.14758850745003363,0.00010164031839162654,33.872944453111494,0.7571422394816153,0.581417328002678,0.0,8,11,16,44.10051727294922
202,0.04710411454441711,0.00021557997806709506,0.5,23.394270739133542,1258.8483601537905,5.645381903014611,173.27964948017814,39533.53596333591,29.40758537623414,0.14734595217683683,0.00010991670384542363,35.216342484900565,0.7571422394816153,0.581417328002678,0.0,8,11,16,45.20156717300415
207,0.0481825257080394,0.000215778090963627,0.5,23.328557032668353,1284.200557247921,5.649081597517866,173.21474707562462,40254.22733283766,29.651763988150172,0.14722178164805455,0.00010948341464475371,36.58756865598236,0.7571422394816153,0.581417328002678,0.0,8,11,16,46.30090403556824
211,0.04904621320072747,0.0002159708028273163,0.5,23.265483582481057,1304.5934574726507,5.647208389109066,173.16203548877354,40846.29000966728,29.76300962081104,0.14669916949733852,0.00011442116449284882,37.7055231618123,0.7571422394816153,0.581417328002678,0.0,8,11,16,47.18848776817322
216,0.050127139854872924,0.00021639547500951748,0.5,23.15794122878583,1330.230720733097,5.640069570877446,173.09528952765314,41603.364803646844,29.739125942296038,0.1452584762486695,0.00013131983894910593,39.12954900341705,0.7571422394816153,0.581417328002678,0.0,8,11,16,48.27532243728638
221,0.05121162338238649,0.0002172867397758709,0.5,23.088422596438303,1356.0940107766683,5.64729467212264,173.02755761578277,42377.64769886888,29.61051716007277,0.143329512608186,0.00012658520727565394,40.58618646385437,0.7571422394816153,0.581417328002678,0.0,8,11,16,49.373379945755005
225,0.052083141869763774,0.00021825870784403123,0.5,23.06303034511901,1376.9986522499403,5.641574877498181,172.9725762228543,43010.25872195461,29.483396091131265,0.14168346446420682,0.00011643254685719611,41.77715685562582,0.7571422394816153,0.581417328002678,0.0,8,11,16,50.25307059288025
230,0.05317862069822886,0.00021967588972600334,0.5,23.00673415110859,1403.7718794168495,5.634833966455385,172.90271260466767,43817.93134032295,29.31636281213106,0.13960418148757597,0.0001294490939875704,43.300294477756104,0.774073539615888,0.5581526220864398,0.0,8,11,16,51.34140205383301
234,0.054060359253487816,0.00022089603341473422,0.5,22.935898754901853,1426.454023726737,5.643974516308963,172.84581419319613,44475.90827684942,29.184163156418872,0.13796394658145425,0.0001402807884041742,44.54805412720326,0.774073539615888,0.5581526220864398,0.0,8,11,16,52.22119450569153
239,0.055169531569228956,0.00022246258711943799,0.5,22.85281658545836,1455.2081239790916,5.634831591324439,172.77331875397655,45314.06787955507,29.03701586593125,0.13601646564921524,0.00013725527944577883,46.14618406598049,0.774073539615888,0.5581526220864398,0.0,8,11,16,53.313092947006226
243,0.05604968185129596,0.00021851427134354442,0.5,22.744008033333984,1478.2193431281273,5.639752690511008,172.71521650992347,45992.21957917933,28.950269929022422,0.13462196446963645,0.00012801011086688267,47.437112572279254,0.774073539615888,0.5581526220864398,0.0,8,11,16,54.18922781944275
248,0.05712705856098136,0.0002134562190312167,0.5,22.691821198617756,1506.6319830437378,5.629321477765131,172.64353101181618,46842.03614599824,28.880533872705062,0.13308885642419355,0.00011546430365967351,49.04501722262483,0.774073539615888,0.5581526220864398,0.0,8,11,16,55.28038549423218
253,0.05817938941961768,0.00020849090853842082,0.5,22.744358090189305,1534.6366206863872,5.634566982229063,172.57287015916827,47691.72797514483,28.835658797303388,0.13170511862251724,0.00010280050174285625,50.64522762317833,0.774073539615888,0.5581526220864398,0.0,8,10,16,56.36578607559204
257,0.059003695147496316,0.0002046453605318386,0.5,22.77030879135005,1556.7343465800122,5.620663440498186,172.5171181190948,48370.368471164904,28.813371533406205,0.1306849727825114,9.711448846532424e-05,51.91934502083603,0.774073539615888,0.5581526220864398,0.0,8,10,16,57.24088644981384
262,0.06001309649920483,0.00020007816699643132,0.5,22.792174849161793,1583.9730474662394,5.612051036529561,172.44842147008896,49217.40394964187,28.839243256409844,0.12967740048917853,9.243747820838122e-05,53.50446216527164,0.774073539615888,0.5581526220864398,0.0,8,10,16,58.32653260231018
267,0.06100070129577444,0.00019587073740089854,0.5,22.805734811966893,1610.807290719255,5.602714745340834,172.38073239652923,50062.515889153736,28.976906278097136,0.129188799948726,8.806146867462523e-05,55.08205235826077,0.774073539615888,0.5581526220864398,0.0,8,10,16,59.41941595077515
273,0.06216003161775946,0.00019143140828499069,0.5,22.815892000793525,1642.5387734319954,5.59739177917913,172.30057668488504,51077.966987084925,29.269991795879633,0.1291785177444788,7.832968205546267e-05,56.96790372830135,0.774073539615888,0.5581526220864398,0.0,8,10,16,60.71364736557007
278,0.06310767087788383,0.0001883378389052069,0.5,22.843025986036896,1668.6670578155463,5.601025101270203,172.23447450139275,51932.55319466304,29.552345532191428,0.12933334612983996,7.38343109458837e-05,58.53681805032281,0.774073539615888,0.5581526220864398,0.0,8,10,16,61.80263090133667
283,0.06404169226353226,0.00018586944644831188,0.5,22.867206593825447,1694.6006588021658,5.594526525463688,172.1688205331154,52797.61931410797,29.850519516787074,0.12954893645495166,7.735815187286639e-05,60.107500036813775,0.774073539615888,0.5581526220864398,0.0,8,10,16,62.887898683547974
289,0.06514922279365595,0.00018381720366089616,0.5,22.89649798184565,1725.609246309451,5.5933719989711586,172.09030599620183,53848.12615283575,30.20300833724707,0.12977684065287237,7.779601075264468e-05,62.001493481485056,0.774073539615888,0.5581526220864398,0.0,8,10,16,64.18571972846985
294,0.06606532635871502,0.0001829253620618553,0.5,22.917743700513387,1751.480277773472,5.584329780750215,172.02478544839096,54736.05640193753,30.4247391757021,0.12965618209432145,7.376194495011661e-05,63.594180536006014,0.774073539615888,0.5581526220864398,0.0,8,10,16,65.26874470710754
300,0.06716217184586636,0.0001828785440248517,0.5,22.920828030929286,1782.6987795898435,5.583029451644283,171.94561918342475,55824.274651675914,30.589238631809337,0.1290773996438025,7.401524114167216e-05,65.53240471093287,0.774073539615888,0.5581526220864398,0.0,8,10,16,66.56792521476746
305,0.06807751288632342,0.00018313572854760691,0.5,22.90679247694301,1808.9147626658742,5.587662714593684,171.87894986085055,56755.65547057304,30.677821537999048,0.12838563422937926,7.673301444725062e-05,67.17618034927689,0.774073539615888,0.5581526220864398,0.0,8,10,16,67.65641260147095
311,0.06917687359245647,0.0001833366465442994,0.5,22.876330350091404,1840.5530862812172,5.5906485593216955,171.79821845802422,57903.70299901435,30.726816098546227,0.12731461596025256,7.622154307111399e-05,69.18222112499106,0.774073539615888,0.5581526220864398,0.0,8,10,16,68.95720100402832
316,0.0700957918116971,0.00018417987273873962,0.5,22.877396807071964,1867.1109103518754,5.587909561790411,171.73017548565036,58886.281774130206,30.726665809620094,0.1262541830333445,7.613539009362701e-05,70.8857411236554,0.774073539615888,0.5581526220864398,0.0,8,10,16,70.0437958240509
321,0.07102100153076055,0.00018569672345150213,0.5,22.883917531334614,1893.942754868576,5.587004787130106,171.66104262339442,59894.264658211534,30.755772101611765,0.12531066822545842,7.90305724664194e-05,72.62562282614597,0.774073539615888,0.5581526220864398,0.0,8,11,16,71.13256025314331
327,0.07214354330162016,0.00018816013450008345,0.5,22.88268062121288,1926.568006436958,5.578966604916033,171.57609239907242,61142.417240929106,30.922948587202423,0.12469659276970177,8.235619440603657e-05,74.76996428393804,0.774073539615888,0.5581526220864398,0.0,8,11,16,72.43362975120544
332,0.07309126337215911,0.00019048062424833172,0.5,22.874073714476975,1954.0915253434105,5.568113697402879,171.503272860851,62219.32274711844,31.171917041244843,0.1245992328397035,8.161249619913186e-05,76.60885374653631,0.774073539615888,0.5581526220864398,0.0,8,11,16,73.52448272705078
337,0.07405064788981985,0.00019279216333397176,0.5,22.85859056297468,1984.8395565480582,5.579722584869706,171.4284494193013,63332.39245788648,31.46167204318417,0.12463653179031334,8.150799469208036e-05,78.49832849458599,0.7290066039774803,0.6191053892464935,0.0,8,11,16,74.62190890312195
342,0.0750210501643205,0.00019490269792487986,0.5,22.834790262590758,2018.5159404810804,5.587449299441951,171.35163056082536,64482.09766817075,31.741511155696728,0.12460918416002893,8.361873598541463e-05,80.44076113456185,0.7290066039774803,0.6191053892464935,0.0,8,11,16,75.71856784820557
347,0.07600108209303522,0.0001966955056708411,0.5,22.800879610975556,2052.6951487719984,5.590746705054874,171.2729042515175,65666.13575728895,31.99599123792769,0.12446265436601102,8.59238122255893e-05,82.43571956256459,0.7290066039774803,0.6191053892464935,0.0,8,11,16,76.81011581420898
353,0.07718535851564658,0.0001976219745886149,0.5,22.745744867175883,2094.3040887203547,5.588501383398936,171.17629435214326,67125.39962760256,32.28148362746392,0.12419281145582985,8.469256877695649e-05,84.89131627333933,0.7290066039774803,0.6191053892464935,0.0,8,11,16,78.11411213874817
358,0.07817430798054012,0.00019787650679074738,0.5,22.689125391462113,2129.3732939462075,5.581848494779173,171.0944836257408,68368.73485940737,32.509444313009325,0.12392161394077524,8.10033145536834e-05,86.97981801707486,0.7290066039774803,0.6191053892464935,0.0,7,11,16,79.17649292945862
363,0.0791640186255413,0.0001979676295766273,0.5,22.625271436084,2164.800134151191,5.572674837940307,171.01163417510014,69637.84109703675,32.72030279148643,0.1235791370749276,7.772219673643893e-05,89.10481259370947,0.7290066039774803,0.6191053892464935,0.0,7,11,16,80.2283844947815
368,0.08015383168207672,0.00019794789137556057,0.5,22.5937172600328,2200.5594078016697,5.562083295846952,170.92780312546662,70933.82082183716,32.92274519235938,0.12319881756892284,7.689164354994129e-05,91.26525752925768,0.7290066039774803,0.6191053892464935,0.0,7,11,16,81.28298664093018
373,0.08114334204460398,0.00019786624405782757,0.5,22.553508707612522,2236.5784955119834,5.561554137685184,170.84296853113653,72257.02133796987,33.15027113608234,0.12290418922769529,7.904177729336222e-05,93.46055449690334,0.7290066039774803,0.6191053892464935,0.0,7,11,16,82.35695314407349
378,0.08213236650717053,0.0001977634122781914,0.5,22.506731529670898,2272.733346774687,5.561294543968118,170.75705768133426,73606.1653239687,33.42859540883155,0.1227874482671333,8.281138544079731e-05,95.6904643575846,0.7290066039774803,0.6191053892464935,0.0,7,11,16,83.4088613986969
383,0.08312089129647605,0.00019766844544834866,0.5,22.457583668974934,2308.887183059031,5.5622459098163874,170.6699772185035,74978.78108963101,33.75971586460247,0.12285322196664442,8.527256351780534e-05,97.95498709205049,0.7290066039774803,0.6191053892464935,0.0,7,11,16,84.4725022315979
388,0.08410901121020416,0.0001975983508479307,0.5,22.406499743674207,2344.953269326476,5.560096095110173,170.58165165656152,76373.34568686005,34.13225762482028,0.12305752624380506,8.57984182016831e-05,100.25426330520824,0.7290066039774803,0.6191053892464935,0.0,7,11,16,85.52668285369873
393,0.0850968769467626,0.0001975609890308377,0.5,22.352992440652706,2380.928882214553,5.551504173295964,170.49205419549975,77790.08847969428,34.52961815899134,0.12333810454401345,8.844278096721778e-05,102.58853183146849,0.7290066039774803,0.6191053892464935,0.0,7,11,16,86.58143305778503
398,0.08608466358961593,0.00019755993809895364,0.5,22.29545609031483,2416.872647189848,5.549482899828261,170.40120204537615,79230.40475806453,34.937720695338584,0.12364285306666674,8.938876440770767e-05,104.95813396437197,0.7290066039774803,0.6191053892464935,0.0,7,11,16,87.6364438533783
403,0.08707256358296976,0.00019759909892437823,0.5,22.23208008294658,2452.8516136940725,5.549620110348177,170.30913979829793,80696.68269440258,35.36780487381048,0.12400824255518271,9.060353454036228e-05,107.36353424685308,0.7290066039774803,0.6191053892464935,0.0,7,11,16,88.69133043289185
408,0.08806079644444131,0.00019768499523340732,0.5,22.1620297850364,2488.906575810096,5.554449161356247,170.21591196421687,82191.15627092763,35.86914040675213,0.124599583638152,9.737750174995815e-05,109.80533816501017,0.7290066039774803,0.6191053892464935,0.0,7,11,16,89.7486789226532
413,0.08904962078863736,0.00019782603226092515,0.5,22.08558924948138,2525.054001999381,5.553052564285704,170.12151940418775,83714.50192917518,36.48703481291799,0.12556364596813072,0.00010129589272152973,112.28430130509881,0.7290066039774803,0.6191053892464935,0.0,7,11,16,90.80660486221313
418,0.09003933584228925,0.0001980297194948619,0.5,22.003484077050317,2561.2981196797314,5.542742599593151,170.02591077093805,85266.77084498898,37.21671527158999,0.12687381424213037,9.673886957657024e-05,114.80132093659883,0.7290066039774803,0.6191053892464935,0.0,7,11,16,91.87020087242126
423,0.09103026813732501,0.00019829985986502687,0.5,21.91635131142157,2597.6192433362266,5.541459491021458,169.92904587842014,86849.26974300918,38.02176078455302,0.12839811501462775,9.185355615845055e-05,117.35738984781544,0.7290066039774803,0.6191053892464935,0.0,7,10,16,92.92792510986328
428,0.09202274881283415,0.0001986354725252278,0.5,21.82491100273358,2633.9417238879323,5.542913929635733,169.8309662392697,88464.70569979741,38.866087259762566,0.13000954179301139,9.414752736043996e-05,119.95350142917438,0.7290066039774803,0.6191053892464935,0.0,7,10,16,93.97574472427368
433,0.09301123054574151,0.00019671563563901438,0.5,21.75718289373031,2669.911603630115,5.538416697908039,169.73243166150053,90106.14545729489,39.71147657061028,0.13158593531734647,9.671287155887889e-05,122.57488249331013,0.7290066039774803,0.6191053892464935,0.0,7,10,16,95.02533340454102
439,0.09418160297011745,0.00019390448443450882,0.5,21.68050589417623,2711.993926469349,5.552642458658103,169.6149534352167,92090.7952223112,40.69100411446266,0.13332958134821443,9.48076025372052e-05,125.72429940482252,0.7290066039774803,0.6191053892464935,0.0,7,11,16,96.28303813934326
444,0.09514441566723819,0.0001916809883429371,0.5,21.611928145746806,2746.0356690874264,5.539090504516898,169.51772156374494,93751.94094675165,41.4841052251161,0.13468563680577564,9.158282835816829e-05,128.35182950275396,0.7290066039774803,0.6191053892464935,0.0,7,11,16,97.33494830131531
449,0.09609638454685583,0.00018954621969268816,0.5,21.54106967128709,2779.097503422587,5.537664520356681,169.4211291485277,95414.70765583913,42.27902005773298,0.13603193828185303,8.957071356315209e-05,130.98170692074027,0.7290066039774803,0.6191053892464935,0.0,7,11,16,98.39915704727173
454,0.09703789884429061,0.0001874823634736316,0.5,21.469233099907225,2811.166463031244,5.5436863256017155,169.32523460476696,97076.49242338573,43.117425941300674,0.13750097905898145,8.939276016752794e-05,133.61336364616562,0.7290066039774803,0.6191053892464935,0.0,7,11,16,99.45298314094543
460,0.09815435391367446,0.0001850821514849039,0.5,21.381994337642222,2848.277202195994,5.536096361321356,169.21109383453984,99068.32815231642,44.26228615792602,0.13967360611787105,9.023166494941919e-05,136.77262093113325,0.7290066039774803,0.6191053892464935,0.0,7,11,16,100.71652221679688
465,0.09907392929014583,0.00018314550196816884,0.5,21.30730578202339,2877.946156542402,5.529037984982464,169.1166349378531,100725.56433122426,45.383237508091064,0.14197333765554712,9.055811335000623e-05,139.40546793156875,0.7290066039774803,0.6191053892464935,0.0,7,11,16,101.76861143112183
